btc,var_95_btc,eth,var_95_eth,xrp,var_95_xrp
0.09258925970999243,0.06549156301617583,0.13514466033004702,0.08845179202597787,0.03689716212033178,0.3262665192518378
0.014505086079999785,0.06948178556197261,0.08480341627915244,0.11445338133057381,0.22451147335779165,0.18660803038199367
0.02585842822799833,0.0660808152126472,0.018730361293451736,0.10991633709702213,0.02896425895286936,0.32775515409307593
0.1109445295573277,0.06515295296840341,0.01697970411580485,0.09590097251858286,-0.04737857954918767,0.1846823647647561
0.00557837614383061,0.07141848521733707,0.043117478501494944,0.08748936238179127,0.014736505586977255,0.12808806497586672
-0.06174069001209226,0.06667707808735995,0.10167986375358762,0.08590707561864436,0.08777251458644098,0.08757516156654377
-0.08267549955680664,0.06718743800864771,-0.004031820948297238,0.10072540919712124,-0.31860805898858513,0.13914838786618458
-0.03861992215624355,0.06906851162342069,0.12368134768801564,0.08978448592379741,-0.15583490676471978,0.44665839687803843
0.025562164630700934,0.06667764499938013,-0.034375534096835025,0.11048324634505645,-0.062256713547267584,0.3223052788950706
-0.11058116741118162,0.06535082235416567,-0.08374891984153354,0.09771405710774946,-0.012288346349807133,0.19710672930184106
0.04198319178688692,0.07143664433804957,0.09749359510748601,0.10073604417758743,0.04629234418501582,0.11736734321234477
0.02678987830658741,0.06767697961206881,0.09237847225891116,0.10639061910819445,-0.010766284018222771,0.1028130293089979
-0.04182295920261403,0.06573759364520783,-0.021461543625989066,0.10771842248181825,-0.08254953692434441,0.07654038541602548
0.0034647868683119754,0.06567171442008171,-0.056320788576506686,0.09477565035226355,-0.10437060000622556,0.13108023416678574
-0.1845817253297657,0.06462143026955788,-0.20383128477917634,0.09236310350703404,-0.35197530490978485,0.1673825689488544
-0.02662523917127757,0.08218534831927507,-0.038148810112914155,0.14650388758734756,0.10235917069885342,0.4940653478330576
0.025266707542511924,0.07114473029803245,0.02148798247142647,0.12051311251356539,0.2006345076529849,0.30037288678960544
0.011480784054644033,0.06692789648733277,0.0027175252037068276,0.10258026637044947,-0.028287203795104965,0.3219627003588972
0.10552244961722401,0.06513000330187405,0.1058752956682012,0.09086841570844803,0.016974409928922574,0.1816308576978635
-0.10615162399971467,0.07077510596040618,-0.09584018422119289,0.10443639350435173,-0.13443856340956678,0.11138502046394562
