Date,btc,eth,xrp
2017-03-27,0.0013187357098987107,0.02206338290954779,-0.008686151625400207
2017-03-28,-0.006880372323778694,0.04526619579285773,0.05987003083695708
2017-03-29,-0.013105023825273676,-0.0174747334170684,0.27332346501068105
2017-03-30,0.043243369451229086,-0.04242485336390622,0.4532648107707913
2017-03-31,0.00809371264089176,0.013147341031173987,0.04689856865315223
2017-04-01,0.01985710676232344,-0.03923755843136956,1.0273557570895995
2017-04-02,0.03708384310292612,-0.0944215049122401,-0.6162727419784044
2017-04-03,-0.00927523599123159,0.006415852494802365,0.1259359240069795
2017-04-04,-0.00750212407865547,0.014722493393787506,-0.052368846766238875
2017-04-05,0.050195608571676154,-0.04658079315043828,-0.08446719734089347
2017-04-06,-0.004899212037806855,-0.02528096185564621,0.10606438544037866
2017-04-07,-0.0008075933967157667,0.04961129407142728,-0.013052881079297585
2017-04-08,0.01008549323685326,-0.02375471644210947,-0.052367085686079395
2017-04-09,-0.0006231494938493398,0.003879998774998672,-0.012482045579692791
2017-04-10,0.014949240321732837,-0.0006448463186248254,-0.019414584254243472
2017-04-11,-0.003858035525104775,0.06424229944522342,0.04114240931450874
2017-04-12,-0.02624163886791475,0.08153374099207777,0.0013678897343836205
2017-04-13,-0.001489194949488848,-0.05411287089692918,-0.01772294855677581
2017-04-14,0.0042562911998444974,0.03160110909339098,0.00519681093985902
2017-04-15,0.008847519502638512,-0.007830810899811969,-0.014625651930283201
2017-04-16,0.009230848400834546,-0.008531999479262087,0.005751166827205001
2017-04-17,0.014765945935876879,0.04854703443189967,-0.014093801415560048
2017-04-18,-0.001139577121051616,-0.04853250176008306,-0.09512034729328
2017-04-19,0.015405853700587002,0.02790407344504864,-0.006283578697825032
2017-04-20,-0.005736069699096902,-0.029580283301003263,0.08912416038799709
2017-04-21,0.007873599589976799,0.00679088835661501,-0.031265618162583664
2017-04-22,-0.020091536366316554,-0.0013128503445001272,-0.015607473267400973
2017-04-23,0.0349516835496404,0.031309691989388266,0.0033832338932273665
2017-04-24,0.012195827742247367,-0.0028081924925609236,0.030192156790335378
2017-04-25,0.012244046773843387,0.05515590710638607,0.013846682094844187
2017-04-26,0.028207106246117775,0.16483504278248162,0.059740003441046685
2017-04-27,-0.0009490512243175431,0.12093138381768309,0.24485018231842126
2017-04-28,0.004025415239602204,-0.025731939960006223,0.17287100734366145
2017-04-29,0.01955350982510229,0.14468114791620046,-0.024140918694152802
2017-04-30,0.05324256306084063,-0.03508261648874722,0.06576458921387118
2017-05-01,0.021723477144947267,0.012591986767825247,-0.022143021508366
2017-05-02,0.025330039879483124,0.03127236212174456,0.11519917221191012
2017-05-03,0.03143181430628772,0.19602127893190957,0.2658805897896386
2017-05-04,0.011496549025007852,-0.026994034937874112,0.17014809022537625
2017-05-05,0.014900234511140198,0.03553742149953276,0.08441494942990913
2017-05-06,0.01128014199316496,-0.03969014463425058,0.3312349575973177
2017-05-07,0.07632481922303302,-0.02790376834694186,0.33518051580619157
2017-05-08,0.01840389848280566,-0.0028206321417112434,-0.21370095665358835
2017-05-09,0.01793702840901723,-0.01813122776033893,0.15046524116884474
2017-05-10,0.03380135405704099,0.00395528831024361,-0.015877863693584127
2017-05-11,-0.06962597011808214,-0.01371513131832458,0.11798262561797435
2017-05-12,0.04572437999361423,0.02429213228718652,0.04186421380423311
2017-05-13,0.0022137248442142266,-0.0005385253721428285,0.02457024412241604
2017-05-14,-0.0397420346058599,0.017777657575603456,0.20644440708430656
2017-05-15,-0.0022921061118204022,-0.03274255017925132,0.2564508563263481
2017-05-16,0.05858053356847215,0.004711629094866332,0.11914994582596672
2017-05-17,0.0265914352627874,0.07548724160513665,-0.07714749351876515
2017-05-18,0.051120901880303826,0.29014473635248095,-0.1071316681056973
2017-05-19,0.047656138147459615,-0.023480965663171816,0.07018414498644998
2017-05-20,-0.021101494666742937,0.22178786009735685,-0.04488166654208081
2017-05-21,0.06275487035377925,0.09835799280771518,-0.055802477161364994
2017-05-22,0.06545545360563665,0.04318870722941259,0.016884275348171718
2017-05-23,0.051740517001962694,0.04352328038559872,-0.08880322994287493
2017-05-24,-0.0584166962190551,-0.0856509419989182,-0.18439203496134793
2017-05-25,-0.04551527055253324,-0.08392583393198905,0.09950020601814225
2017-05-26,-0.07716099002805255,-0.016627210565519412,-0.24592338467242136
2017-05-27,0.05576617673084172,0.07773763456708949,0.0769657459225428
2017-05-28,0.04525858669374738,0.1337329450815279,0.010900754353739606
2017-05-29,-0.03617577396880467,0.17382088823291486,-0.12244983100780082
2017-05-30,0.049738143563795134,-0.005369847298788422,0.1831378191207378
2017-05-31,0.05176378034381024,-0.0372304381600701,0.3023864807908676
2017-06-01,0.03295358750263855,0.006887685587795289,-0.09490325780997022
2017-06-02,0.01071176660991302,0.0026821913104004835,-0.029659648327104327
2017-06-03,-0.0014083655481744728,0.08928915208474208,0.01627327815518309
2017-06-04,0.06735100597073274,0.012685586610974298,-0.01823391984832723
2017-06-05,0.06358522509353026,0.06241472400551196,-0.032688014985535974
2017-06-06,-0.0468473904175033,-0.02447791484615003,-0.016887653681219028
2017-06-07,0.0265321171819215,0.01383402890552965,0.0347556585619353
2017-06-08,0.006462467687684992,0.07390518764482135,-0.012711719083758677
2017-06-09,0.04294152667212092,0.18108914961842792,-0.0920207100431305
2017-06-10,0.0035220025774469477,0.008672056981848364,0.04455108928246809
2017-06-11,-0.1063636156744554,0.16444738330871012,-0.07139609672890956
2017-06-12,0.02134872745494132,-0.009894622746976722,0.04687880670432554
2017-06-13,-0.08070016093129162,-0.10181794385257881,0.045156404656113924
2017-06-14,-0.016814098676555922,0.007989115534469349,-0.0713731743554149
2017-06-15,0.021665893820189908,0.022657153514765938,0.010749450375508118
2017-06-16,0.053088672766961054,0.024511655805906862,0.02369181302187573
2017-06-17,-0.041353444522858496,-0.021192135703104853,0.05878886056324095
2017-06-18,0.0160809001790172,-0.003781478584492959,0.03950447201420437
2017-06-19,0.049786304953318705,-0.03031801564188541,0.09147139168736063
2017-06-20,-0.01208316484230032,-0.06363326693562232,-0.09046537236661534
2017-06-21,0.00604683786519189,-0.0014883395276239497,0.004988112272127143
2017-06-22,0.014494816029618107,0.015832605349547002,0.07166895416755392
2017-06-23,-0.05088858701324117,-0.05424248179606206,-0.028105696038255745
2017-06-24,-0.007429651917280289,-0.06525394056840472,-0.04163460428486898
2017-06-25,-0.043796671536334486,-0.1062080046028182,-0.07345526585391382
2017-06-26,0.02942031801644074,0.07213004776156406,-0.0035477300331503425
2017-06-27,0.008714329509856178,0.11231807916122794,0.014904337065153372
2017-06-28,-0.013871637107482293,-0.07944444961870634,-0.05509603966974774
2017-06-29,-0.023299107454373136,-0.026656059950982858,-0.009429407560430425
2017-06-30,-0.01883529332218359,-0.07137133683814323,-0.03162871773215259
2017-07-01,0.029113422544018164,0.047596157899016056,0.018301032176116117
2017-07-02,0.022716585532217337,-0.017828896233219815,0.001963774773963589
2017-07-03,0.014550011547959762,-0.03450534124237947,-0.020402209222929457
2017-07-04,0.0001345587631709222,-0.016710273340203585,0.007096612156652027
2017-07-05,0.0025218345165711753,0.006582439153058672,-0.0073636191279056185
2017-07-06,-0.03507138843343416,-0.09515833086384262,-0.06138480402176172
2017-07-07,0.02070021890127105,0.022931069255612613,-0.014070465556875078
2017-07-08,-0.02078755923859177,-0.03872235419042358,-0.011577171155060073
2017-07-09,-0.059670072959459475,-0.1172065597882419,-0.1388038125710951
2017-07-10,-0.01476351048960467,-0.0870446672997538,-0.0935599342666551
2017-07-11,0.025779268522828858,0.15618645962943845,0.10427679664378742
2017-07-12,-0.017213973029299723,-0.09560358257739932,-0.022381111620966232
2017-07-13,-0.05427308863060798,-0.04920935081846167,-0.05129093551094721
2017-07-14,-0.11092125165793831,-0.15698198311243683,-0.11180611735241741
2017-07-15,-0.03515030420708598,-0.08108868585247198,-0.14166657409147532
2017-07-16,0.14386158085227052,0.20632936683213643,0.18356917969447206
2017-07-17,0.03979597284758096,0.19210603687985284,0.059094077062449735
2017-07-18,-0.01979458567006631,-0.16015940879448998,-0.1139829969705426
2017-07-19,0.21459581917456827,0.1292854552147178,0.11173904157645498
2017-07-20,-0.0546463208080219,-0.04022359759119709,-0.03066810312703727
2017-07-21,0.05198805596224787,0.04990530466476706,0.057005068165639106
2017-07-22,-0.028779145977221532,-0.015480260844969784,0.008950103259012021
2017-07-23,0.008918580739017301,-0.005503051604348386,-0.015791161595700043
2017-07-24,-0.06694254493217944,-0.08349824902899972,-0.07513813930425317
2017-07-25,-0.01842225009465448,-0.013427288822736472,-0.024335862237029993
2017-07-26,0.054743059379140036,0.0017879795567719015,-0.0021020570457781496
2017-07-27,0.050087183851997175,-0.056350272619668296,-0.04432153180408971
2017-07-28,-0.0298317329470148,0.06352408009000854,0.02343112721950158
2017-07-29,0.01120801489000911,-0.0386954786224587,-0.028597005319536795
2017-07-30,0.041962565127191986,0.029331552436789643,0.013860202389897713
2017-07-31,-0.05617898532642318,0.1064444142850558,0.05614660024145013
2017-08-01,-0.002796165373417203,-0.030522542435495126,-0.022504562320508015
2017-08-02,0.03411146249453534,0.02420990344191587,0.008621809106293066
2017-08-03,0.03198518290136487,-0.010120162799376331,-0.004989173702598437
2017-08-04,0.11625749985889655,0.13965684861715122,0.06135599613041687
2017-08-05,-0.012052372829183255,0.01953449951033548,-0.023512711665776953
2017-08-06,0.05006445292317885,0.02868986348736069,-0.00791736293294365
2017-08-07,0.012060956428562974,0.09757382403368275,0.07303968981483289
2017-08-08,-0.022912943849615175,-0.0025034054294561514,-0.05134631380223409
2017-08-09,0.011544298648749063,-0.000456177284299919,-0.014025429031929493
2017-08-10,0.0766427036240227,0.042906579769312,-0.006071643813003291
2017-08-11,0.06215127668708753,0.005608076248855731,-0.030889306002530148
2017-08-12,0.04739533917554439,-0.0412009603663277,-0.03369866599808935
2017-08-13,0.05999850658938044,0.006797493972305446,0.011234045910071488
2017-08-14,-0.033669266134868536,-0.03485259013886122,-0.05296939993176042
2017-08-15,0.04550609056824584,0.04205761052111612,-0.004912150948893856
2017-08-16,-0.010321242640277006,-0.0026833370459344863,-0.018451183819339745
2017-08-17,-0.04029362272708248,-0.01965404361082257,0.008755322521459163
2017-08-18,0.00791931591098205,0.006340037456269876,-0.024375291039585356
2017-08-19,-0.025610788001419138,0.013217828609775495,0.023443353865296945
2017-08-20,-0.021243393624047258,0.06474934963093304,0.18983205234885192
2017-08-21,0.02438453577792643,-0.021390682353287893,0.22059129176460512
2017-08-22,0.012360737247853137,0.008647818041026767,0.03102819713861127
2017-08-23,0.043173293286519865,0.025165695917362285,-0.11980775576931313
2017-08-24,0.008481266889596384,0.019175546383399578,-0.005174170055964433
2017-08-25,-0.0044017026593952124,0.00590866503921994,-0.02440148487464966
2017-08-26,0.006978621280818942,0.04110737140842602,-0.04612292747509694
2017-08-27,-5.013427559852346e-05,-0.0004197458432670942,0.10072999309470321
2017-08-28,0.04382912421542606,0.06382883407978124,-0.026832463465787493
2017-08-29,-0.0030008192098147646,0.020872338501754406,0.042293066572165694
2017-08-30,0.02979936785549242,0.011968220515710115,0.11435914211031428
2017-08-31,0.03931965969872486,0.01219296036108819,-0.028372751584465616
2017-09-01,-0.06617280666975489,-0.10531148154998604,-0.09186753135680292
2017-09-02,0.0009146615979283013,-0.004307454988608406,0.009405531706355719
2017-09-03,-0.07865244783554104,-0.16316383114028365,-0.11004246588012134
2017-09-04,0.032563502597737326,0.05861005797258656,0.04866284234662488
2017-09-05,0.04917392208113647,0.06598762269270608,0.049840957896200466
2017-09-06,0.0006001448478478721,-0.014794651717950913,-0.011320053477321013
2017-09-07,-0.08412374965002911,-0.10532071378970542,-0.055727514910475895
2017-09-08,-0.0006363102357092032,-0.0070807636877150415,-0.007226380337760796
2017-09-09,-0.02470364407868253,-0.019405463668674905,0.014353974115415946
2017-09-10,0.009253834151506268,0.019836796729363115,0.006596947231924055
2017-09-11,-0.007346793016221653,-0.010471238789135917,-0.024251679415722815
2017-09-12,-0.06197104855624502,-0.05049470468392858,-0.04158314277956632
2017-09-13,-0.20752984690151877,-0.258875717179075,-0.20131561766343342
2017-09-14,0.14232950378662323,0.15776917816735647,0.0995887759496108
2017-09-15,-0.0034368027755142805,-0.01586396642293053,-0.012629176845048828
2017-09-16,-0.011698419867929744,0.020981280428226334,-0.0038548197954570984
2017-09-17,0.12629601660885648,0.15343491682487187,0.061813291728805675
2017-09-18,-0.03510422972347804,-0.03711341972583604,-0.030643714562838875
2017-09-19,-0.004857681496128308,0.003311359973166006,-0.010723392179034175
2017-09-20,-0.07298189964712698,-0.09286031511104387,-0.05837194619839314
2017-09-21,-9.366570566271548e-05,0.021917575568446424,0.010172014117110662
2017-09-22,0.0435735845649603,0.07945639833329743,0.024885174500674623
2017-09-23,-0.029314820652153628,-0.01296066858886391,-0.011847374265246069
2017-09-24,0.06395472529934842,0.03427176724630954,0.031910990946326434
2017-09-25,-0.008625829352086,-0.016883003051934686,0.025202228288965234
2017-09-26,0.07623090429219026,0.06410297194015158,0.08829154769874892
2017-09-27,-0.006194337045638321,-0.024148284622556027,-0.035894998463575245
2017-09-28,-0.002796940170172846,-0.026035004232559444,-0.012957637221694185
2017-09-29,0.04132431932534253,0.03372708378056366,0.020060242907166126
2017-09-30,0.014877173098103214,0.002888399188361035,0.044569955070898004
2017-10-01,0.001266209627248216,-0.016212101102065724,-0.01884671920659775
2017-10-02,-0.021048548557420332,-0.016992000616756542,0.003162610950470768
2017-10-03,-0.020621245103134456,0.0006664502084765545,0.05481505665817776
2017-10-04,0.02314965609401831,0.010891875400629303,0.09854133692702494
2017-10-05,0.009748055045003312,0.042110563008646906,-0.012639881267897612
2017-10-06,0.012748976740832418,0.008184428029321289,0.019342651796911303
2017-10-07,0.040634631863412096,-0.008119654441932411,0.15975916323264916
2017-10-08,0.034437730807416855,-0.0370207424584974,-0.10585518133783767
2017-10-09,0.0020871272594877865,0.008297903592087152,0.03476249337833148
2017-10-10,0.009260592572337245,0.011887574196138395,0.014113705674989596
2017-10-11,0.12093108468386049,0.002238318826725205,-0.06251389170241284
2017-10-12,0.03611310693205105,0.10780807995957886,0.047463924634681076
2017-10-13,0.03216238153451911,0.0025678707645111487,-0.012240187271534753
2017-10-14,-0.026691482927997612,-0.008970444289220225,0.025564260590743793
2017-10-15,0.008313064065699649,-0.009585442428857505,-0.029801423050582754
2017-10-16,-0.02119557282532014,-0.05013456910255698,-0.09907008839062947
2017-10-17,-0.0026472971263160616,-0.008752024885241738,-0.0601356521648142
2017-10-18,0.02085709547784198,-0.020022895127560503,-0.01554208424290815
2017-10-19,0.05170621726568392,-0.013338021120008037,-0.021617054153636017
2017-10-20,0.0033463153125978806,-0.01264182375337608,0.0022155548540774284
2017-10-21,-0.0038505259296339744,-0.015919527356892615,-0.03294669527013627
2017-10-22,-0.01308366105143044,-0.02917810004269139,-0.03614908501533742
2017-10-23,-0.07049808405025182,0.0388855360345195,0.048159326237088296
2017-10-24,0.039758880932025065,-0.001351825709746457,-0.009921102268113158
2017-10-25,0.02643173162473289,-0.004703433032826609,-0.004781603889862263
2017-10-26,-0.021211310329679378,0.003017077739092322,-0.004148495294211019
2017-10-27,-0.004822288298280242,-0.003789663263506604,-0.0046957725552199125
2017-10-28,0.06734084348239122,0.02923458405198165,0.0046957725552199125
2017-10-29,-0.0037967469642232743,0.00869073500266726,-0.00036498510871374457
2017-10-30,0.053647596398157305,-0.006101444819454294,-0.010677837653629396
2017-10-31,0.045174907899331984,-0.047484284791919684,-0.032606351586577986
2017-11-01,0.04495834538201038,-0.014729483075108796,0.05870405362131903
2017-11-02,0.018096170096873365,0.061664383459011596,0.010976114677532456
2017-11-03,0.02360869899533391,-0.017295640680906388,-0.021283546313436652
2017-11-04,0.0037139816590165964,-0.014096993944205494,-0.008353814552761962
2017-11-05,-0.0533246017610729,0.008834724092944946,0.019287686353767652
2017-11-06,0.01716974742986821,-0.014263552085796327,0.02096420185958947
2017-11-07,0.043187833210842186,0.04774906575723481,0.033117327616595915
2017-11-08,-0.04329978831192349,0.03751188534506156,0.00023452319472894168
2017-11-09,-0.07639967776768586,-0.06979035707694425,-0.05192559203585434
2017-11-10,-0.04016342134521267,0.050270087911838957,0.01893497169349434
2017-11-11,-0.06624800844372203,-0.021758422709919678,-0.06422999423072251
2017-11-12,0.09750993709011624,0.02820447816092919,0.030457889954107475
2017-11-13,0.01155880661652553,0.06394813595403637,0.0308928979949743
2017-11-14,0.09752915967312603,-0.012739645897775098,0.014811721631487362
2017-11-15,0.0732719134035218,-0.007325197791923976,0.06433570046190562
2017-11-16,-0.020885560752676113,0.004432273375810425,-0.002318775174478649
2017-11-17,0.010472891927649997,0.04476586685633954,0.008989357734660253
2017-11-18,0.03113234724770031,0.019299759824757956,0.010395117569946821
2017-11-19,0.02021970726087119,0.03423923741056534,0.03296770279301664
2017-11-20,-0.015902582150088662,-0.017408609270456843,-0.023253807156286443
2017-11-21,0.022333812265417308,0.05466828972568383,0.023672551849581946
2017-11-22,-0.026367298296115393,0.0746763263100858,0.014724085307479262
2017-11-23,0.026384336274359654,0.14656552198459405,0.009198412439090031
2017-11-24,0.06305893656357142,-0.01834970559718041,0.0311914791012331
2017-11-25,0.05957458010885652,0.010780722423104017,-0.014265691011559278
2017-11-26,0.05095910213780819,0.01896697873192732,0.020325118621018046
2017-11-27,0.02419480989103384,-0.015637240996369428,0.1639049812869322
2017-11-28,-0.017064228528862913,-0.10088008429192019,-0.2076270222737444
2017-11-29,0.034292760662422594,0.0448055154772824,0.03164198204231772
2017-11-30,0.06999820553632752,0.042530153844348995,0.019034206264994413
2017-12-01,0.008979571045147239,-0.00664742343324054,-0.0008098734575301414
2017-12-02,0.02219957296921926,0.005173769898929592,-0.01155017269093217
2017-12-03,0.029070296030711873,0.009296537078390621,0.004002937403905893
2017-12-04,0.02201676244300721,-0.01483286996728772,-0.02990184193430845
2017-12-05,0.1817241609080309,-0.07783767954192822,-0.056662566343395726
2017-12-06,0.2251189543552954,0.013488046790353536,-0.042701720111265606
2017-12-07,-0.07722626493522533,0.048576641180246405,0.12354726195141597
2017-12-08,-0.0876974436535427,0.03759536323215329,-0.029859333266573307
2017-12-09,0.018098281430534158,-0.06947768688406075,-0.03060144475930482
2017-12-10,0.09153033334572314,0.1537524371290626,0.05873792640008424
2017-12-11,0.027866079225521645,0.23474061127482493,0.3948256263227641
2017-12-12,-0.05957373243706954,0.07585391387017548,0.23196407206205671
2017-12-13,0.009450503409670574,-0.009940214052376106,0.6068852775990843
2017-12-14,0.06672275052255294,-0.016472556325617838,-0.133596355119449
2017-12-15,0.09632672719476965,0.017037208570926943,0.00324922735548977
2017-12-16,-0.01845892016324946,0.033566576218644784,-0.04072632375415325
2017-12-17,-0.0013907497732432716,0.09867904336267408,0.06644585452274121
2017-12-18,-0.07254290633822791,0.03969514388242423,0.016373296543591348
2017-12-19,-0.06700506454319388,-0.00940155987120761,-0.019516692826196197
2017-12-20,-0.05069001034591203,0.0024107443569327813,0.4301705868567744
2017-12-21,-0.1332232172832981,-0.19609458785498113,-0.047003084095086245
2017-12-22,0.06082280884757374,0.0638942541191847,0.031187936520661735
2017-12-23,-0.054049863012389565,-0.035714285184411665,-0.11769469206147613
2017-12-24,0.007212278234026925,0.09828020651934999,0.07238637583513237
2017-12-25,0.1378513384183293,0.010394548360957323,0.058126672403504526
2017-12-26,-0.016363152508517942,-0.014309057244584977,0.16269041686529248
2017-12-27,-0.08097704981335418,-0.03443179342803582,0.022074578918557075
2017-12-28,0.003396832312635212,0.02223196808613448,0.43678216066613684
2017-12-29,-0.12359779448971686,-0.04941684015325265,-0.025417385244168034
2017-12-30,0.08890117333156944,0.05357620403883434,0.06350250328054585
2017-12-31,-0.035899976901784925,0.020804059899282024,0.0385673171306683
2018-01-01,0.09258925970999243,0.13514466033004702,0.03689716212033178
2018-01-02,0.014505086079999785,0.08480341627915244,0.22451147335779165
2018-01-03,0.02585842822799833,0.018730361293451736,0.02896425895286936
2018-01-04,0.1109445295573277,0.01697970411580485,-0.04737857954918767
2018-01-05,0.00557837614383061,0.043117478501494944,0.014736505586977255
2018-01-06,-0.06174069001209226,0.10167986375358762,0.08777251458644098
2018-01-07,-0.08267549955680664,-0.004031820948297238,-0.31860805898858513
2018-01-08,-0.03861992215624355,0.12368134768801564,-0.15583490676471978
2018-01-09,0.025562164630700934,-0.034375534096835025,-0.062256713547267584
2018-01-10,-0.11058116741118162,-0.08374891984153354,-0.012288346349807133
2018-01-11,0.04198319178688692,0.09749359510748601,0.04629234418501582
2018-01-12,0.02678987830658741,0.09237847225891116,-0.010766284018222771
2018-01-13,-0.04182295920261403,-0.021461543625989066,-0.08254953692434441
2018-01-14,0.0034647868683119754,-0.056320788576506686,-0.10437060000622556
2018-01-15,-0.1845817253297657,-0.20383128477917634,-0.35197530490978485
2018-01-16,-0.02662523917127757,-0.038148810112914155,0.10235917069885342
2018-01-17,0.025266707542511924,0.02148798247142647,0.2006345076529849
2018-01-18,0.011480784054644033,0.0027175252037068276,-0.028287203795104965
2018-01-19,0.10552244961722401,0.1058752956682012,0.016974409928922574
2018-01-20,-0.10615162399971467,-0.09584018422119289,-0.13443856340956678
2018-01-21,-0.05937426747213337,-0.04513533453855967,-0.01657821477317306
2018-01-22,-0.005779885423455866,-0.01712140345656099,-0.015053616712895013
2018-01-23,0.04418609725494527,0.07098402504232659,0.014906259925006382
2018-01-24,-0.008842259367259686,-0.0026007078409779893,-0.033658932659384744
2018-01-25,-0.00784639410229282,-0.0008146883458026721,-0.07511733361160938
2018-01-26,0.023820213987278294,0.048014903828598854,0.0015104379036260385
2018-01-27,0.029760633540240278,0.11822961712527125,0.13806539718353766
2018-01-28,-0.042453697973924065,-0.052434025587101196,-0.05555168286356138
