0.092589,0.12412,0.13514,0.11144,0.036897,0.28564
0.014505,0.12599,0.084803,0.12099,0.22451,0.27733
0.025858,0.12229,0.01873,0.12218,0.028964,0.28369
0.11094,0.11903,0.01698,0.1187,-0.047379,0.2753
0.0055784,0.12375,0.043117,0.11528,0.014737,0.26759
-0.061741,0.12001,0.10168,0.11311,0.087773,0.25951
-0.082675,0.11898,-0.0040318,0.11707,-0.31861,0.25408
-0.03862,0.12007,0.12368,0.11352,-0.15583,0.27778
0.025562,0.11745,-0.034376,0.12081,-0.062257,0.27654
-0.11058,0.11433,-0.083749,0.11795,-0.012288,0.26928
0.041983,0.11947,0.097494,0.11923,0.046292,0.26113
0.02679,0.11706,0.092378,0.12209,-0.010766,0.25386
-0.041823,0.114,-0.021462,0.12408,-0.08255,0.24616
0.0034648,0.11181,-0.056321,0.12061,-0.10437,0.24097
-0.18458,0.10841,-0.20383,0.11912,-0.35198,0.23738
-0.026625,0.12876,-0.038149,0.14171,0.10236,0.27033
0.025267,0.12529,0.021488,0.13825,0.20063,0.26532
0.011481,0.1219,0.0027175,0.13432,-0.028287,0.26964
0.10552,0.11828,0.10588,0.13023,0.016974,0.26168
-0.10615,0.1223,-0.09584,0.13328,-0.13444,0.2538
-0.059374,0.12606,-0.045135,0.13486,-0.016578,0.25196
-0.0057799,0.12453,-0.017121,0.13201,-0.015054,0.24437
0.044186,0.12076,0.070984,0.12818,0.014906,0.23701
-0.0088423,0.11843,-0.0026007,0.12752,-0.033659,0.22986
-0.0078464,0.11488,-0.00081469,0.12364,-0.075117,0.22327
0.02382,0.11142,0.048015,0.11988,0.0015104,0.21858
0.029761,0.10845,0.11823,0.11782,0.13807,0.21192
-0.042454,0.10583,-0.052434,0.12377,-0.055552,0.21286
-0.11133,0.10402,-0.098798,0.12184,-0.15087,0.20759
0.011295,0.11038,0.043104,0.12466,0.020714,0.21024
-0.10846,0.10711,-0.075689,0.1221,-0.18867,0.20401
-0.037756,0.11267,-0.1241,0.12225,-0.084222,0.2119
0.038233,0.11029,0.051329,0.12864,0.043415,0.20822
-0.10299,0.10803,-0.14406,0.12642,-0.12471,0.20264
-0.17398,0.11266,-0.1789,0.13562,-0.16475,0.20279
0.10871,0.12979,0.12783,0.14995,0.11536,0.20751
-0.017262,0.13324,-0.046524,0.15423,-0.070012,0.20649
0.081154,0.12937,0.077173,0.15071,0.10652,0.20218
0.055464,0.12962,0.077678,0.14939,0.16994,0.20066
-0.013259,0.12764,-0.02689,0.14818,0.11499,0.20625
-0.058748,0.12387,-0.054644,0.14407,-0.064199,0.20526
0.093475,0.12241,0.064235,0.14141,0.073744,0.20068
-0.037467,0.12451,-0.027364,0.13952,-0.050855,0.19682
0.099161,0.12166,0.088595,0.13572,0.10541,0.19192
0.068362,0.12453,0.014421,0.13634,0.0045795,0.19086
0.0066176,0.12384,0.0076909,0.13231,-0.0077291,0.18506
0.082383,0.1201,0.031181,0.12832,0.057164,0.17945
-0.051792,0.12108,-0.052903,0.12504,-0.072724,0.1755
0.061874,0.11923,0.021357,0.12309,0.021159,0.17266
0.015768,0.11825,-0.052745,0.11965,-0.049216,0.16761
-0.064592,0.11483,-0.052036,0.11794,-0.070409,0.16371
-0.066261,0.11433,-0.044662,0.11625,-0.075248,0.16124
0.029166,0.11402,0.061251,0.11414,0.058829,0.15924
-0.048535,0.11117,-0.027777,0.11338,-0.045525,0.1562
-0.015232,0.10954,0.0050969,0.11049,-0.011502,0.15255
0.070116,0.10638,0.028594,0.10715,0.014073,0.14797
0.034035,0.10694,0.010243,0.10452,-0.010035,0.14358
-0.031029,0.10458,-0.026614,0.10142,-0.046147,0.13926
0.051827,0.10217,0.019685,0.098913,0.025932,0.13629
0.012288,0.10123,-0.017752,0.096227,-0.019803,0.13255
0.035732,0.098271,0.00043399,0.09357,-0.0025743,0.12876
0.0019911,0.096359,0.010967,0.090719,0.10225,0.12484
0.0052587,0.093427,-0.015106,0.088067,-0.047005,0.12786
-0.071017,0.090605,-0.043982,0.0856,-0.038768,0.1254
-0.078547,0.092388,-0.081738,0.084863,-0.057624,0.12258
-0.058958,0.094999,-0.066216,0.088624,-0.053461,0.12109
-0.0061348,0.095119,0.033934,0.089971,0.028533,0.11937
-0.05182,0.092255,-0.059384,0.088295,-0.064569,0.1163
0.077311,0.091849,0.051704,0.088886,0.04239,0.11572
-0.039775,0.094341,-0.033039,0.08866,-0.036856,0.11348
-0.0011164,0.09286,-0.012949,0.086984,-0.014254,0.11103
-0.10603,0.090033,-0.11742,0.084495,-0.11787,0.1078
0.0037477,0.097183,-0.0048744,0.094601,-0.0066225,0.1148
0.0045061,0.094235,-0.015892,0.09174,-0.011553,0.11133
-0.051868,0.091382,-0.084744,0.089175,-0.077506,0.10804
0.038021,0.091029,-0.025903,0.092956,0.032273,0.1093
0.048302,0.089576,0.033018,0.090727,0.12846,0.10677
0.032244,0.089001,0.00080613,0.088963,-0.053851,0.11573
0.0017722,0.087262,0.0081455,0.086254,-0.023007,0.11429
-0.022746,0.084607,-0.040008,0.08369,-0.0456,0.11119
0.017169,0.08254,-0.00015381,0.082726,-0.029972,0.10936
-0.024107,0.080323,-0.024728,0.080206,-0.0029725,0.10671
